Filename, Package, Minor, Major, Total, Ownership, #Bugs
MockTokenizer.java,org.apache.lucene.analysis,0,3,3,0.60,0
BlobStoreTestRequestHandlerV2.java,org.apache.solr.core,0,1,1,1.00,0
DistributedUpdateProcessor.java,org.apache.solr.update.processor,6,4,10,0.30,2
MinimalSchemaTest.java,org.apache.solr,0,1,1,1.00,0
StorableField.java,org.apache.lucene.index,0,0,0,0.00,0
TestExceptionInBeforeClassHooks.java,org.apache.lucene.util.junitcompat,0,2,2,0.50,0
PowDoubleFunction.java,org.apache.solr.analytics.util.valuesource,0,1,1,1.00,0
SqlEntityProcessor.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
ExternalFileFieldSortTest.java,org.apache.solr.schema,0,0,0,0.00,0
OnReconnect.java,org.apache.solr.common.cloud,0,0,0,0.00,0
FakeDeletionPolicy.java,org.apache.solr.core,0,0,0,0.00,0
SchemaCodecFactory.java,org.apache.solr.core,0,1,1,1.00,0
SingleDoubleFunction.java,org.apache.solr.analytics.util.valuesource,0,2,2,0.50,0
BoostQueryNode.java,org.apache.lucene.queryparser.flexible.core.nodes,0,0,0,0.00,0
NewAnalyzerTask.java,org.apache.lucene.benchmark.byTask.tasks,0,2,2,0.67,0
FreeTextLookupFactory.java,org.apache.solr.spelling.suggest.fst,0,3,3,0.33,0
HighlighterPhraseTest.java,org.apache.lucene.search.highlight,0,5,5,0.33,1
TestNumericRangeQuery64.java,org.apache.lucene.search,0,5,5,0.29,0
LibVersionsCheckTask.java,org.apache.lucene.validation,0,3,3,0.50,0
SimpleCollectionCreateDeleteTest.java,org.apache.solr.cloud,0,3,3,0.33,0
ResponseWriterUtil.java,org.apache.solr.response,0,1,1,1.00,0
VariableResolver.java,org.apache.solr.handler.dataimport,0,1,1,1.00,0
IgnoreFieldUpdateProcessorFactory.java,org.apache.solr.update.processor,0,0,0,0.00,0
SolrDocument.java,org.apache.solr.common,0,4,4,0.40,0
TestQueryNode.java,org.apache.lucene.queryparser.flexible.core.nodes,0,1,1,1.00,0
MorphlineReducerTest.java,org.apache.solr.hadoop,0,2,2,0.50,0
SpatialTestCase.java,org.apache.lucene.spatial,0,6,6,0.42,0
DirectSolrConnectionTest.java,org.apache.solr.servlet,0,0,0,0.00,0
ReRankQParserPlugin.java,org.apache.solr.search,0,3,3,0.40,2
LeaderElectionTest.java,org.apache.solr.cloud,0,4,4,0.50,0
PerfTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
Script.java,org.apache.solr.handler.dataimport.config,0,0,0,0.00,0
BasqueAnalyzer.java,org.apache.lucene.analysis.eu,0,2,2,0.75,0
TestCollationKeyAnalyzer.java,org.apache.lucene.collation,0,3,3,0.33,0
OpenStringBuilder.java,org.apache.lucene.analysis.util,0,0,0,0.00,0
TestSlowCollationMethods.java,org.apache.lucene.sandbox.queries,0,4,4,0.25,0
TestCondition2.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
AnalyticsMergeStrategyTest.java,org.apache.solr.search,0,3,3,0.50,0
TestBagOfPostings.java,org.apache.lucene.index,0,5,5,0.29,0
ExceptionQueryTst.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
FilterSpans.java,org.apache.lucene.search.spans,0,1,1,1.00,3
DefaultSolrParams.java,org.apache.solr.common.params,0,3,3,0.33,0
TestJoin.java,org.apache.solr,0,1,1,1.00,1
SyncStrategy.java,org.apache.solr.cloud,0,4,4,0.43,0
AbstractDictionary.java,org.apache.lucene.analysis.cn.smart.hhmm,0,0,0,0.00,0
Highlighter.java,org.apache.lucene.search.highlight,0,2,2,0.67,0
TestJapaneseKatakanaStemFilterFactory.java,org.apache.lucene.analysis.ja,0,1,1,1.00,0
TestUninvertingReader.java,org.apache.lucene.uninverting,0,2,2,0.71,2
OutputStreamDataOutput.java,org.apache.lucene.store,0,0,0,0.00,0
Field.java,org.apache.solr.client.solrj.beans,0,0,0,0.00,0
EnglishPossessiveFilter.java,org.apache.lucene.analysis.en,0,2,2,0.67,0
SimpleFragListBuilderTest.java,org.apache.lucene.search.vectorhighlight,0,0,0,0.00,0
TestNearSpansOrdered.java,org.apache.lucene.search.spans,0,4,4,0.33,3
BM25SimilarityFactory.java,org.apache.solr.search.similarities,0,0,0,0.00,0
TestSmallFloat.java,org.apache.lucene.util,0,0,0,0.00,0
HdfsWriteToMultipleCollectionsTest.java,org.apache.solr.cloud.hdfs,0,6,6,0.30,1
TestNRTOpen.java,org.apache.solr.core,0,3,3,0.33,0
BooleanFilter.java,org.apache.lucene.queries,0,3,3,0.60,0
SimpleFloatFunction.java,org.apache.lucene.queries.function.valuesource,0,1,1,1.00,0
TestLMDirichletSimilarityFactory.java,org.apache.solr.search.similarities,0,0,0,0.00,0
TokenInfoFST.java,org.apache.lucene.analysis.ja.dict,0,1,1,1.00,0
StatsSource.java,org.apache.solr.search.stats,0,1,1,1.00,0
DefaultSimilarity.java,org.apache.lucene.search.similarities,0,1,1,1.00,1
HeartBeater.java,org.apache.solr.hadoop,0,0,0,0.00,0
TestMixedDocValuesUpdates.java,org.apache.lucene.index,0,4,4,0.36,0
HaversineFunction.java,org.apache.solr.search.function.distance,0,1,1,1.00,0
DocValuesMissingTest.java,org.apache.solr.schema,0,1,1,1.00,0
KeepWordFilter.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.67,0
TestKeywordMarkerFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.50,0
TestBytesRefHash.java,org.apache.lucene.util,0,3,3,0.33,0
TestClobTransformer.java,org.apache.solr.handler.dataimport,0,1,1,1.00,0
TestCodepointCountFilter.java,org.apache.lucene.analysis.miscellaneous,0,3,3,0.67,0
UpperCaseFilter.java,org.apache.lucene.analysis.core,0,3,3,0.50,0
CollationTestBase.java,org.apache.lucene.analysis,0,4,4,0.40,0
BoostAttribute.java,org.apache.lucene.search,0,0,0,0.00,0
TestJapaneseBaseFormFilter.java,org.apache.lucene.analysis.ja,0,2,2,0.80,0
Suggester.java,org.apache.solr.spelling.suggest,0,2,2,0.50,0
BenchmarkHighlighter.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
DateRangePrefixTreeTest.java,org.apache.lucene.spatial.prefix.tree,0,1,1,1.00,0
DirectWriter.java,org.apache.lucene.util.packed,0,2,2,0.67,0
RandomSpatialOpStrategyTestCase.java,org.apache.lucene.spatial.prefix,0,1,1,1.00,0
LogDoubleFunction.java,org.apache.solr.analytics.util.valuesource,0,1,1,1.00,0
CompressingTermVectorsFormat.java,org.apache.lucene.codecs.compressing,0,1,1,1.00,0
MockRandomPostingsFormat.java,org.apache.lucene.codecs.mockrandom,0,4,4,0.64,0
CollectionsAPIAsyncDistributedZkTest.java,org.apache.solr.cloud,0,5,5,0.33,0
DIHProperties.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
HMMChineseTokenizerFactory.java,org.apache.lucene.analysis.cn.smart,0,2,2,0.50,0
FuzzyConfig.java,org.apache.lucene.queryparser.flexible.standard.config,0,0,0,0.00,0
TestBasqueAnalyzer.java,org.apache.lucene.analysis.eu,0,2,2,0.67,0
Pair.java,org.apache.solr.search.grouping.distributed.command,0,0,0,0.00,0
SrndBooleanQuery.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
BulkOperationPacked23.java,org.apache.lucene.util.packed,0,0,0,0.00,0
LuceneLevenshteinDistance.java,org.apache.lucene.search.spell,0,1,1,1.00,0
ShardRequestFactory.java,org.apache.solr.search.grouping.distributed,0,0,0,0.00,0
TestAssociationsFacetsExample.java,org.apache.lucene.demo.facet,0,1,1,1.00,0
TestDocSet.java,org.apache.solr.search,0,4,4,0.43,0
SimpleQueryParser.java,org.apache.lucene.queryparser.simple,0,1,1,1.00,1
TestRegexpRandom.java,org.apache.lucene.search,0,4,4,0.25,0
CharArrayIterator.java,org.apache.lucene.analysis.icu.segmentation,0,0,0,0.00,0
UserDictionary.java,org.apache.lucene.analysis.ja.dict,0,3,3,0.33,1
SharedFSAutoReplicaFailoverUtilsTest.java,org.apache.solr.cloud,0,1,1,1.00,0
BaseSegmentInfoFormatTestCase.java,org.apache.lucene.index,0,2,2,0.75,0
URLClassifyProcessorTest.java,org.apache.solr.update.processor,0,0,0,0.00,0
RunUpdateProcessorFactory.java,org.apache.solr.update.processor,0,2,2,0.67,0
RSLPStemmerBase.java,org.apache.lucene.analysis.pt,0,3,3,0.60,0
TestCharFilter.java,org.apache.lucene.analysis,0,0,0,0.00,0
MockEventListener.java,org.apache.solr.core,0,0,0,0.00,0
DocumentsWriterPerThreadPool.java,org.apache.lucene.index,0,1,1,1.00,1
BulgarianStemFilter.java,org.apache.lucene.analysis.bg,0,0,0,0.00,0
TestAllFilesHaveCodecHeader.java,org.apache.lucene.index,0,4,4,0.76,0
IvyNodeElementAdapter.java,org.apache.lucene.validation.ivyde,0,1,1,1.00,0
TestNorwegianMinimalStemFilter.java,org.apache.lucene.analysis.no,0,2,2,0.80,0
FieldValueSubsetUpdateProcessorFactory.java,org.apache.solr.update.processor,0,0,0,0.00,0
OpenExchangeRatesOrgProvider.java,org.apache.solr.schema,0,2,2,0.50,0
QueryBuilder.java,org.apache.lucene.queryparser.xml,0,0,0,0.00,0
BooleanQueryTst.java,org.apache.lucene.queryparser.surround.query,0,2,2,0.67,1
SearchTravRetLoadFieldSelectorTask.java,org.apache.lucene.benchmark.byTask.tasks,0,2,2,0.50,0
QuerySenderListener.java,org.apache.solr.core,0,0,0,0.00,0
TestBytesRefArray.java,org.apache.lucene.util,0,2,2,0.67,0
XPathEntityProcessor.java,org.apache.solr.handler.dataimport,0,1,1,1.00,0
UAX29URLEmailTokenizer.java,org.apache.lucene.analysis.standard,0,4,4,0.50,0
HdfsBasicDistributedZk2Test.java,org.apache.solr.cloud.hdfs,0,3,3,0.33,0
TestDanishAnalyzer.java,org.apache.lucene.analysis.da,0,2,2,0.67,0
TestIOUtils.java,org.apache.lucene.util,0,4,4,0.33,4
MultiTermQueryWrapperFilter.java,org.apache.lucene.search,0,4,4,0.33,2
MurmurHash2.java,org.apache.lucene.codecs.bloom,0,1,1,1.00,0
TestPostingsOffsets.java,org.apache.lucene.index,0,4,4,0.50,1
TopGroupsShardRequestFactory.java,org.apache.solr.search.grouping.distributed.requestfactory,0,1,1,1.00,0
PathHierarchyTokenizerFactory.java,org.apache.lucene.analysis.path,0,2,2,0.50,0
PivotFacetValue.java,org.apache.solr.handler.component,0,1,1,1.00,1
SolrTestCaseJ4Test.java,org.apache.solr,0,3,3,0.50,0
FieldMutatingUpdateProcessorTest.java,org.apache.solr.update.processor,0,3,3,0.50,0
CharStream.java,org.apache.lucene.queryparser.classic,0,1,1,1.00,0
TestAssertions.java,org.apache.lucene,0,1,1,1.00,0
AutomatonProvider.java,org.apache.lucene.util.automaton,0,1,1,1.00,0
Lev2TParametricDescription.java,org.apache.lucene.util.automaton,0,0,0,0.00,0
TestStringHelper.java,org.apache.lucene.util,0,2,2,0.50,0
UsageTrackingFilterCachingPolicy.java,org.apache.lucene.search,0,1,1,1.00,0
IndexReplicationClientTest.java,org.apache.lucene.replicator,0,5,5,0.33,0
AbstractPluginLoader.java,org.apache.solr.util.plugin,0,1,1,1.00,0
RollingCharBuffer.java,org.apache.lucene.analysis.util,0,0,0,0.00,0
BoostQueryNodeBuilder.java,org.apache.lucene.queryparser.flexible.standard.builders,0,0,0,0.00,0
ShapeFieldCacheDistanceValueSource.java,org.apache.lucene.spatial.util,0,1,1,1.00,0
AbstractVisitingPrefixTreeFilter.java,org.apache.lucene.spatial.prefix,0,4,4,0.60,1
KStemFilter.java,org.apache.lucene.analysis.en,0,0,0,0.00,0
SpatialFilterTest.java,org.apache.solr.search,0,0,0,0.00,0
DistanceRewriteQuery.java,org.apache.lucene.queryparser.surround.query,0,0,0,0.00,0
TestTermScorer.java,org.apache.lucene.search,0,4,4,0.33,2
AssertingPostingsFormat.java,org.apache.lucene.codecs.asserting,0,4,4,0.55,1
SolrSchemaRestApi.java,org.apache.solr.rest,0,3,3,0.33,0
TestCharsRefBuilder.java,org.apache.lucene.util,0,1,1,1.00,0
SpanQueryBuilderFactory.java,org.apache.lucene.queryparser.xml.builders,0,1,1,1.00,0
DutchStemmer.java,org.tartarus.snowball.ext,0,0,0,0.00,0
InputArrayIterator.java,org.apache.lucene.search.suggest,0,2,2,0.67,0
DistanceUnitsTest.java,org.apache.solr.util,0,1,1,1.00,0
MultiCollectorTest.java,org.apache.lucene.search,0,2,2,0.67,1
QueryParserBase.java,org.apache.lucene.queryparser.classic,0,6,6,0.38,1
TestRegexpQuery.java,org.apache.lucene.search,0,3,3,0.71,0
ZkStateWriter.java,org.apache.solr.cloud.overseer,0,2,2,0.80,0
TokenInfoDictionaryWriter.java,org.apache.lucene.analysis.ja.util,0,1,1,1.00,0
KeepWordFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.67,0
TestAnalyticsQParserPlugin.java,org.apache.solr.search,0,1,1,1.00,0
AddDocTask.java,org.apache.lucene.benchmark.byTask.tasks,0,1,1,1.00,0
TestSearchAfter.java,org.apache.lucene.search,0,5,5,0.33,0
TestBufferedChecksum.java,org.apache.lucene.store,0,1,1,1.00,0
QueryScorer.java,org.apache.lucene.search.highlight,0,2,2,0.67,0
TrecGov2Parser.java,org.apache.lucene.benchmark.byTask.feeds,0,0,0,0.00,0
Lucene50PostingsReader.java,org.apache.lucene.codecs.lucene50,0,2,2,0.83,4
SuggestComponentTest.java,org.apache.solr.handler.component,0,3,3,0.60,0
BooleanFilterBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
DetectedLanguage.java,org.apache.solr.update.processor,0,0,0,0.00,0
TestMinimize.java,org.apache.lucene.util.automaton,0,1,1,1.00,0
CustomAnalyzer.java,org.apache.lucene.analysis.custom,0,1,1,1.00,0
BulkOperationPacked10.java,org.apache.lucene.util.packed,0,0,0,0.00,0
TaskSequence.java,org.apache.lucene.benchmark.byTask.tasks,0,1,1,1.00,0
TestMultiTermConstantScore.java,org.apache.lucene.search,0,4,4,0.43,1
UniqueFieldAttribute.java,org.apache.lucene.queryparser.flexible.spans,0,0,0,0.00,0
TestFileSwitchDirectory.java,org.apache.lucene.store,0,6,6,0.53,0
TooComplexToDeterminizeException.java,org.apache.lucene.util.automaton,0,1,1,1.00,0
TestDynamicFieldResource.java,org.apache.solr.rest.schema,0,1,1,1.00,0
BitSetIterator.java,org.apache.lucene.util,0,1,1,1.00,0
BaseCharFilter.java,org.apache.lucene.analysis.charfilter,0,0,0,0.00,0
TestPortugueseAnalyzer.java,org.apache.lucene.analysis.pt,0,2,2,0.67,0
ContentStreamLoader.java,org.apache.solr.handler,0,0,0,0.00,0
TestSchemaNameResource.java,org.apache.solr.rest.schema,0,0,0,0.00,0
BinaryRequestWriter.java,org.apache.solr.client.solrj.impl,0,1,1,1.00,0
TestMockDirectoryWrapper.java,org.apache.lucene.store,0,4,4,0.40,1
SolrIndexWriter.java,org.apache.solr.update,0,2,2,0.80,0
CSVPrinter.java,org.apache.solr.internal.csv,0,0,0,0.00,0
SpellingQueryConverter.java,org.apache.solr.spelling,0,1,1,1.00,0
GrowableWriter.java,org.apache.lucene.util.packed,0,1,1,1.00,0
TestCzechAnalyzer.java,org.apache.lucene.analysis.cz,0,2,2,0.67,0
HHMMSegmenter.java,org.apache.lucene.analysis.cn.smart.hhmm,0,0,0,0.00,0
Lock.java,org.apache.lucene.store,0,2,2,0.67,1
TestDemoExpressions.java,org.apache.lucene.expressions,0,4,4,0.50,0
DocValuesRewriteMethod.java,org.apache.lucene.search,0,2,2,0.50,1
SolrExampleBinaryTest.java,org.apache.solr.client.solrj,0,3,3,0.67,0
SolrUIMAConfiguration.java,org.apache.solr.uima.processor,0,0,0,0.00,0
TestLatvianAnalyzer.java,org.apache.lucene.analysis.lv,0,2,2,0.67,0
UpperCaseFilterFactory.java,org.apache.lucene.analysis.core,0,3,3,0.50,0
ParserException.java,org.apache.lucene.queryparser.xml,0,0,0,0.00,0
TestExpressionSorts.java,org.apache.lucene.expressions,0,4,4,0.25,0
DirectoryTaxonomyWriter.java,org.apache.lucene.facet.taxonomy.directory,0,5,5,0.43,2
TestRuleDelegate.java,org.apache.lucene.util,0,1,1,1.00,0
TestSegmentMerger.java,org.apache.lucene.index,0,5,5,0.40,0
QueryElevationParams.java,org.apache.solr.common.params,0,1,1,1.00,0
SimpleBoundaryScannerTest.java,org.apache.lucene.search.vectorhighlight,0,0,0,0.00,0
SolrIndexConfig.java,org.apache.solr.update,0,8,8,0.20,2
TestRangeFacetsExample.java,org.apache.lucene.demo.facet,0,1,1,1.00,0
GroupCommand.java,org.apache.solr.client.solrj.response,0,1,1,1.00,0
GenerateSolrSequenceKeyBuilder.java,org.apache.solr.morphlines.solr,0,0,0,0.00,0
TokenMgrError.java,org.apache.lucene.queryparser.surround.parser,0,1,1,1.00,0
MapListener.java,org.apache.solr.util,0,1,1,1.00,0
TestJdbcDataSourceConvertType.java,org.apache.solr.handler.dataimport,0,2,2,0.67,0
TestSlowFuzzyQuery2.java,org.apache.lucene.sandbox.queries,0,4,4,0.25,0
SolrIndexSplitterTest.java,org.apache.solr.update,0,5,5,0.33,0
SegmentDocValues.java,org.apache.lucene.index,0,3,3,0.60,0
CustomUpdateRequestProcessorFactory.java,org.apache.solr.update.processor,0,0,0,0.00,0
HindiStemmer.java,org.apache.lucene.analysis.hi,0,0,0,0.00,0
SchemaHandler.java,org.apache.solr.handler,0,1,1,1.00,0
ClasspathResourceLoader.java,org.apache.lucene.analysis.util,0,0,0,0.00,0
TestMatchAllDocsQuery.java,org.apache.lucene.search,0,3,3,0.33,0
TestNorwegianLightStemFilterFactory.java,org.apache.lucene.analysis.no,0,1,1,1.00,0
BitsFilteredDocIdSet.java,org.apache.lucene.search,0,0,0,0.00,1
SpanGradientFormatter.java,org.apache.lucene.search.highlight,0,0,0,0.00,0
FieldMaskingSpanQuery.java,org.apache.lucene.search.spans,0,1,1,1.00,1
SpanWeight.java,org.apache.lucene.search.spans,0,3,3,0.33,5
FunctionDistinctValuesCollector.java,org.apache.lucene.search.grouping.function,0,2,2,0.50,1
BooleanPerceptronClassifierTest.java,org.apache.lucene.classification,0,0,0,0.00,0
ExtendedDismaxQParserPlugin.java,org.apache.solr.search,0,0,0,0.00,0
SpellingParams.java,org.apache.solr.common.params,0,0,0,0.00,0
WeightedFragListBuilder.java,org.apache.lucene.search.vectorhighlight,0,0,0,0.00,0
AbstractAllGroupHeadsCollector.java,org.apache.lucene.search.grouping,0,2,2,0.75,0
MultiFacets.java,org.apache.lucene.facet,0,1,1,1.00,0
NotRequiredUniqueKeyTest.java,org.apache.solr.schema,0,0,0,0.00,0
SimpleTextFieldsReader.java,org.apache.lucene.codecs.simpletext,0,5,5,0.31,3
Token.java,org.apache.lucene.queryparser.surround.parser,0,1,1,1.00,0
UniformSample.java,org.apache.solr.util.stats,0,1,1,1.00,0
MockRandomLookaheadTokenFilter.java,org.apache.lucene.analysis,0,0,0,0.00,0
Utility.java,org.apache.lucene.analysis.cn.smart,0,1,1,1.00,0
SolrCoreTest.java,org.apache.solr.core,0,5,5,0.38,0
MultiPassIndexSplitter.java,org.apache.lucene.index,0,3,3,0.50,0
TestSpanQueryParserSimpleSample.java,org.apache.lucene.queryparser.flexible.spans,0,0,0,0.00,0
DocConsumer.java,org.apache.lucene.index,0,1,1,1.00,0
TestPerFieldSimilarity.java,org.apache.solr.search.similarities,0,0,0,0.00,0
ArrayIntroSorter.java,org.apache.lucene.util,0,0,0,0.00,0
Facets.java,org.apache.lucene.facet,0,1,1,1.00,0
TestNamedListCodec.java,org.apache.solr.common.util,0,1,1,1.00,0
SnapPuller.java,org.apache.solr.handler,0,9,9,0.21,1
CJKAnalyzer.java,org.apache.lucene.analysis.cjk,0,2,2,0.75,0
TestFieldCacheRangeFilter.java,org.apache.lucene.search,0,5,5,0.43,0
Explanation.java,org.apache.lucene.search,0,1,1,1.00,1
MultiTermRewriteMethodProcessor.java,org.apache.lucene.queryparser.flexible.standard.processors,0,1,1,1.00,0
NGramDistance.java,org.apache.lucene.search.spell,0,0,0,0.00,0
SlowCompositeReaderWrapper.java,org.apache.lucene.index,0,4,4,0.55,1
MockFSDirectoryFactory.java,org.apache.solr.core,0,3,3,0.40,0
Classifier.java,org.apache.lucene.classification,0,2,2,0.50,1
TestExitableDirectoryReader.java,org.apache.lucene.index,0,2,2,0.50,0
BasicModelIF.java,org.apache.lucene.search.similarities,0,0,0,0.00,0
SpanPositionRangeQuery.java,org.apache.lucene.search.spans,0,0,0,0.00,3
TermsComponentTest.java,org.apache.solr.handler.component,0,0,0,0.00,0
TestPackedInts.java,org.apache.lucene.util.packed,0,3,3,0.44,0
Formatter.java,org.apache.lucene.search.highlight,0,0,0,0.00,0
CompressionMode.java,org.apache.lucene.codecs.compressing,0,2,2,0.83,0
TestJapaneseAnalyzer.java,org.apache.lucene.analysis.ja,0,2,2,0.75,0
FunctionQParserPlugin.java,org.apache.solr.search,0,1,1,1.00,0
DuplicatingStemmerFactory.java,org.apache.solr.handler.clustering.carrot2,0,0,0,0.00,0
CJKWidthFilterFactory.java,org.apache.lucene.analysis.cjk,0,0,0,0.00,0
TestTieredMergePolicy.java,org.apache.lucene.index,0,5,5,0.38,0
SpellCheckCollation.java,org.apache.solr.spelling,0,0,0,0.00,0
MultiSpansWrapper.java,org.apache.lucene.search.spans,0,2,2,0.50,1
FuzzyLikeThisQueryTest.java,org.apache.lucene.sandbox.queries,0,3,3,0.50,0
TestTransactions.java,org.apache.lucene.index,0,3,3,0.33,0
FilterLeafCollector.java,org.apache.lucene.search,0,1,1,1.00,0
AbstractAnalyticsStatsTest.java,org.apache.solr.analytics,0,1,1,1.00,0
WordlistLoader.java,org.apache.lucene.analysis.util,0,2,2,0.75,0
BulkScorer.java,org.apache.lucene.search,0,2,2,0.67,0
DrillSidewaysQuery.java,org.apache.lucene.facet,0,3,3,0.67,1
AtomicUpdatesTest.java,org.apache.solr.update.processor,0,2,2,0.67,1
TestJaroWinklerDistance.java,org.apache.lucene.search.spell,0,0,0,0.00,0
TestJsonRecordReader.java,org.apache.solr.common.util,0,1,1,1.00,1
WeightedFragListBuilder.java,org.apache.solr.highlight,0,1,1,1.00,0
CopyFieldTest.java,org.apache.solr.schema,0,2,2,0.50,0
SSLTestConfig.java,org.apache.solr.util,0,4,4,0.67,0
TestFastCompressionMode.java,org.apache.lucene.codecs.compressing,0,1,1,1.00,0
HindiStemFilterFactory.java,org.apache.lucene.analysis.hi,0,0,0,0.00,0
MockZkStateReader.java,org.apache.solr.cloud,0,1,1,1.00,0
TestPayloadNearQuery.java,org.apache.lucene.search.payloads,0,3,3,0.50,2
NotFoundRequestHandler.java,org.apache.solr.handler,0,1,1,1.00,0
CorePlusExtensionsParser.java,org.apache.lucene.queryparser.xml,0,0,0,0.00,0
TestVirtualMethod.java,org.apache.lucene.util,0,1,1,1.00,0
HdfsLockFactory.java,org.apache.solr.store.hdfs,0,3,3,0.50,3
FileSwitchDirectory.java,org.apache.lucene.store,0,3,3,0.67,1
TestICUCollationKeyAnalyzer.java,org.apache.lucene.collation,0,2,2,0.50,0
SnowballFilter.java,org.apache.lucene.analysis.snowball,0,0,0,0.00,0
EchoClusteringAlgorithm.java,org.apache.solr.handler.clustering.carrot2,0,0,0,0.00,0
MaxFloatFunction.java,org.apache.lucene.queries.function.valuesource,0,2,2,0.50,0
PerThreadPKLookup.java,org.apache.lucene.index,0,3,3,0.33,0
RevisionFile.java,org.apache.lucene.replicator,0,0,0,0.00,0
