size, priority, comp, queue, S_Apple, S_Google, S_RIM, S_Intel, S_Igalia, R_Apple, R_Google, R_RIM, R_Intel, R_Igalia, s_exp, r_exp, obsolete, time, outcome,outcome,"loc,time,trans"
52,2,1,0,0,1,0,0,0,1,0,0,0,0,176,148,FALSE,125.8166667,1,r+,"52,125.816666666667,r+"
50,2,2,0,0,0,0,0,0,1,0,0,0,0,50,65,FALSE,216.9166667,1,r+,"50,216.916666666667,r+"
14,2,1,1,0,0,0,0,0,1,0,0,0,0,51,66,FALSE,121.75,1,r+,"14,121.75,r+"
8,2,2,0,0,1,0,0,0,0,1,0,0,0,1,243,FALSE,1941.3,1,r+,"8,1941.3,r+"
80,2,1,0,0,1,0,0,0,1,0,0,0,0,69,1246,TRUE,104.4166667,1,r+,"80,104.416666666667,r+"
86,2,1,0,0,1,0,0,0,1,0,0,0,0,70,1247,TRUE,187.55,1,r+,"86,187.55,r+"
86,2,1,0,0,1,0,0,0,0,1,0,0,0,71,163,TRUE,7244.716667,1,r+,"86,7244.71666666667,r+"
86,2,1,0,0,1,0,0,0,0,1,0,0,0,72,164,FALSE,3.333333333,1,r+,"86,3.33333333333333,r+"
2,2,2,0,0,1,0,0,0,0,1,0,0,0,6,318,FALSE,436.3666667,1,r+,"2,436.366666666667,r+"
45,2,1,1,0,1,0,0,0,0,1,0,0,0,11,579,TRUE,8.966666667,-1,r-,"45,8.96666666666667,r-"
43,2,1,1,0,1,0,0,0,0,1,0,0,0,12,581,TRUE,5.633333333,1,r+,"43,5.63333333333333,r+"
43,2,1,1,0,1,0,0,0,0,1,0,0,0,13,582,FALSE,16.56666667,1,r+,"43,16.5666666666667,r+"
51,2,2,0,0,1,0,0,0,0,1,0,0,0,102,575,FALSE,13.41666667,1,r+,"51,13.4166666666667,r+"
44,2,4,0,0,0,1,0,0,0,1,0,0,0,43,603,TRUE,1141.233333,-1,r-,"44,1141.23333333333,r-"
42,2,4,0,0,0,1,0,0,0,1,0,0,0,44,621,FALSE,3.916666667,1,r+,"42,3.91666666666667,r+"
11,2,1,0,0,0,0,0,0,1,0,0,0,0,52,405,FALSE,1.216666667,1,r+,"11,1.21666666666667,r+"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,151,190,FALSE,1.016666667,1,r+,"4,1.01666666666667,r+"
1,2,1,0,0,1,0,0,0,0,1,0,0,0,65,149,TRUE,44.85,1,r+,"1,44.85,r+"
29,2,2,0,0,1,0,0,0,1,0,0,0,0,45,71,FALSE,5246.2,1,r+,"29,5246.2,r+"
2,2,1,0,0,1,0,0,0,1,0,0,0,0,30,144,FALSE,663.7166667,1,r+,"2,663.716666666667,r+"
49,2,1,1,0,0,0,0,0,1,0,0,0,0,90,76,TRUE,61.48333333,-1,r-,"49,61.4833333333333,r-"
47,2,1,0,0,0,0,0,0,1,0,0,0,0,92,79,FALSE,41,1,r+,"47,41,r+"
333,2,5,0,0,0,0,0,0,1,0,0,0,0,93,154,TRUE,1889.983333,1,r+,"333,1889.98333333333,r+"
2,2,1,0,0,0,0,0,0,1,0,0,0,0,68,409,FALSE,614.9333333,1,r+,"2,614.933333333333,r+"
34,2,1,0,0,1,0,0,0,1,0,0,0,0,19,191,TRUE,496.3833333,-1,r-,"34,496.383333333333,r-"
41,2,1,1,0,1,0,0,0,0,1,0,0,0,44,249,FALSE,770,1,r+,"41,770,r+"
32,2,1,0,0,1,0,0,0,1,0,0,0,0,110,151,FALSE,7.6,1,r+,"32,7.6,r+"
496,2,1,0,0,1,0,0,0,0,1,0,0,0,180,66,FALSE,1115.416667,1,r+,"496,1115.41666666667,r+"
9,2,1,0,0,1,0,0,0,0,1,0,0,0,43,248,FALSE,20.25,1,r+,"9,20.25,r+"
34,2,1,3,0,0,0,0,0,1,0,0,0,0,86,73,FALSE,417.9333333,1,r+,"34,417.933333333333,r+"
2,2,1,0,1,0,0,0,0,1,0,0,0,0,38,163,FALSE,1.616666667,1,r+,"2,1.61666666666667,r+"
140,2,1,0,1,0,0,0,0,1,0,0,0,0,99,31,TRUE,8.816666667,1,r+,"140,8.81666666666667,r+"
30,2,1,1,0,1,0,0,0,0,1,0,0,0,52,311,FALSE,117.15,1,r+,"30,117.15,r+"
8,2,1,4,0,0,0,0,0,1,0,0,0,0,87,74,FALSE,416.3166667,1,r+,"8,416.316666666667,r+"
59,2,1,1,0,1,0,0,0,0,1,0,0,0,181,67,FALSE,1034.283333,1,r+,"59,1034.28333333333,r+"
27,2,1,0,0,1,0,0,0,1,0,0,0,0,6,151,TRUE,13.18333333,-1,r-,"27,13.1833333333333,r-"
24,2,2,0,0,1,0,0,0,0,1,0,0,0,59,263,TRUE,22.2,-1,r-,"24,22.2,r-"
71,2,4,0,0,1,0,0,0,0,1,0,0,0,206,1007,TRUE,1269.433333,1,r+,"71,1269.43333333333,r+"
12,2,1,0,0,1,0,0,0,0,1,0,0,0,200,112,TRUE,2162.15,-1,r-,"12,2162.15,r-"
23,2,2,0,0,1,0,0,0,0,1,0,0,0,208,114,TRUE,27.73333333,1,r+,"23,27.7333333333333,r+"
61,2,2,0,0,1,0,0,0,0,1,0,0,0,73,576,FALSE,112.8666667,1,r+,"61,112.866666666667,r+"
128,2,4,0,0,1,0,0,0,0,1,0,0,0,95,156,FALSE,248.7666667,1,r+,"128,248.766666666667,r+"
59,2,1,0,0,1,0,0,0,0,1,0,0,0,139,577,TRUE,2.033333333,-1,r-,"59,2.03333333333333,r-"
65,2,1,0,0,1,0,0,0,1,0,0,0,0,140,145,FALSE,10.36666667,1,r+,"65,10.3666666666667,r+"
99,2,1,1,0,1,0,0,0,1,0,0,0,0,74,72,TRUE,1174.1,1,r+,"99,1174.1,r+"
18,2,2,0,0,1,0,0,0,1,0,0,0,0,46,415,FALSE,4.383333333,1,r+,"18,4.38333333333333,r+"
67,2,2,0,0,1,0,0,0,0,1,0,0,0,75,99,FALSE,5486.333333,1,r+,"67,5486.33333333333,r+"
1,2,1,0,0,1,0,0,0,1,0,0,0,0,369,416,FALSE,1.316666667,1,r+,"1,1.31666666666667,r+"
13,2,1,0,1,0,0,0,0,1,0,0,0,0,3,152,FALSE,21.95,1,r+,"13,21.95,r+"
55,2,5,0,0,1,0,0,0,1,0,0,0,0,373,417,FALSE,8.516666667,1,r+,"55,8.51666666666667,r+"
6,2,1,1,0,1,0,0,0,0,1,0,0,0,86,312,TRUE,25.83333333,1,r+,"6,25.8333333333333,r+"
6,2,1,0,0,1,0,0,0,0,1,0,0,0,62,314,FALSE,83.33333333,1,r+,"6,83.3333333333333,r+"
64,2,2,0,0,1,0,0,0,0,1,0,0,0,15,68,FALSE,51.33333333,1,r+,"64,51.3333333333333,r+"
217,2,2,1,0,1,0,0,0,0,1,0,0,0,52,540,TRUE,847.5333333,-1,r-,"217,847.533333333333,r-"
223,2,2,0,0,1,0,0,0,0,1,0,0,0,53,542,TRUE,7.833333333,1,r+,"223,7.83333333333333,r+"
137,2,2,1,0,1,0,0,0,0,1,0,0,0,61,578,FALSE,48.08333333,1,r+,"137,48.0833333333333,r+"
20,2,2,2,0,1,0,0,0,0,1,0,0,0,17,69,FALSE,24.38333333,1,r+,"20,24.3833333333333,r+"
5,2,1,2,0,1,0,0,0,1,0,0,0,0,1,464,FALSE,1,1,r+,"5,1,r+"
6,2,1,1,0,1,0,0,0,0,1,0,0,0,16,70,FALSE,80.45,1,r+,"6,80.45,r+"
143,2,1,1,0,1,0,0,0,0,1,0,0,0,75,315,FALSE,20.81666667,1,r+,"143,20.8166666666667,r+"
244,2,1,0,0,1,0,0,0,0,1,0,0,0,90,319,TRUE,2530.433333,-1,r-,"244,2530.43333333333,r-"
268,2,1,1,0,1,0,0,0,0,1,0,0,0,91,324,FALSE,990.5666667,1,r+,"268,990.566666666667,r+"
282,2,1,1,0,1,0,0,0,0,1,0,0,0,183,261,FALSE,1012.65,1,r+,"282,1012.65,r+"
31,2,1,0,0,1,0,0,0,1,0,0,0,0,130,1254,TRUE,1147.433333,1,r+,"31,1147.43333333333,r+"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,74,418,TRUE,17.43333333,1,r+,"4,17.4333333333333,r+"
25,2,1,1,1,0,0,0,0,1,0,0,0,0,78,441,TRUE,58.13333333,1,r+,"25,58.1333333333333,r+"
34,2,1,0,1,0,0,0,0,1,0,0,0,0,75,419,FALSE,8.75,1,r+,"34,8.75,r+"
4,2,1,0,0,1,0,0,0,1,0,0,0,0,49,422,FALSE,1.35,1,r+,"4,1.35,r+"
10,2,1,2,0,1,0,0,0,0,1,0,0,0,80,292,TRUE,1022.25,1,r+,"10,1022.25,r+"
106,2,1,2,0,1,0,0,0,0,1,0,0,0,89,317,TRUE,838.6333333,1,r+,"106,838.633333333333,r+"
16,2,1,0,0,1,0,0,0,0,1,0,0,0,76,373,TRUE,71.68333333,1,r+,"16,71.6833333333333,r+"
16,2,1,1,0,1,0,0,0,0,1,0,0,0,78,375,FALSE,21.56666667,1,r+,"16,21.5666666666667,r+"
130,2,3,0,0,1,0,0,0,0,1,0,0,0,74,544,TRUE,583.55,1,r+,"130,583.55,r+"
3,2,1,0,0,0,0,0,0,1,0,0,0,0,89,77,TRUE,236.0833333,1,r+,"3,236.083333333333,r+"
5,2,1,0,0,0,0,0,0,1,0,0,0,0,91,78,FALSE,21.58333333,1,r+,"5,21.5833333333333,r+"
1383,2,2,0,0,1,0,0,0,0,1,0,0,0,184,262,FALSE,129.1666667,1,r+,"1383,129.166666666667,r+"
69,2,2,1,0,1,0,0,0,1,0,0,0,0,46,431,TRUE,995.6666667,-1,r-,"69,995.666666666667,r-"
58,2,2,0,0,1,0,0,0,0,1,0,0,0,48,270,TRUE,5887.6,1,r+,"58,5887.6,r+"
947,2,2,0,0,1,0,0,0,0,1,0,0,0,185,263,FALSE,1.3,1,r+,"947,1.3,r+"
4,2,2,0,1,0,0,0,0,1,0,0,0,0,77,107,FALSE,1.716666667,1,r+,"4,1.71666666666667,r+"
151,2,1,1,0,1,0,0,0,0,1,0,0,0,76,318,TRUE,972.0666667,-1,r-,"151,972.066666666667,r-"
241,2,1,0,0,1,0,0,0,0,1,0,0,0,79,320,TRUE,62.93333333,-1,r-,"241,62.9333333333333,r-"
248,2,1,2,0,1,0,0,0,0,1,0,0,0,80,321,FALSE,38.31666667,1,r+,"248,38.3166666666667,r+"
15,2,1,0,0,1,0,0,0,0,1,0,0,0,33,210,FALSE,27.15,1,r+,"15,27.15,r+"
730,2,2,0,0,1,0,0,0,0,1,0,0,0,187,264,FALSE,940.9,1,r+,"730,940.9,r+"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,102,138,FALSE,1.483333333,1,r+,"4,1.48333333333333,r+"
97,2,2,0,1,0,0,0,0,1,0,0,0,0,42,97,TRUE,64.9,1,r+,"97,64.9,r+"
32,2,2,0,0,1,0,0,0,0,1,0,0,0,2,731,TRUE,94.18333333,-1,r-,"32,94.1833333333333,r-"
41,2,2,1,0,1,0,0,0,0,1,0,0,0,4,757,TRUE,5836.05,-1,r-,"41,5836.05,r-"
13,2,2,1,0,1,0,0,0,0,1,0,0,0,5,762,TRUE,8.683333333,1,r+,"13,8.68333333333333,r+"
33,2,2,0,0,1,0,0,0,1,0,0,0,0,6,144,TRUE,460.0166667,-1,r-,"33,460.016666666667,r-"
36,2,2,1,0,1,0,0,0,1,0,0,0,0,7,748,TRUE,6034.483333,-1,r-,"36,6034.48333333333,r-"
15,2,2,1,0,1,0,0,0,0,1,0,0,0,8,827,TRUE,270.65,1,r+,"15,270.65,r+"
15,2,2,0,0,1,0,0,0,0,1,0,0,0,9,833,FALSE,189.4666667,1,r+,"15,189.466666666667,r+"
22,2,3,0,0,0,0,0,0,1,0,0,0,0,12,86,TRUE,85.93333333,-1,r-,"22,85.9333333333333,r-"
51,2,3,0,0,0,0,0,0,1,0,0,0,0,14,88,FALSE,151.0833333,1,r+,"51,151.083333333333,r+"
22,2,1,0,0,0,0,0,1,0,1,0,0,0,48,175,FALSE,3540.466667,1,r+,"22,3540.46666666667,r+"
17,2,1,1,0,1,0,0,0,0,1,0,0,0,76,98,FALSE,2658.5,1,r+,"17,2658.5,r+"
75,2,2,0,0,1,0,0,0,0,1,0,0,0,50,1,TRUE,905.7333333,-1,r-,"75,905.733333333333,r-"
75,2,2,0,0,1,0,0,0,1,0,0,0,0,51,81,TRUE,1626.883333,-1,r-,"75,1626.88333333333,r-"
112,2,2,0,0,1,0,0,0,1,0,0,0,0,60,197,FALSE,4.05,1,r+,"112,4.05,r+"
2,2,1,0,1,0,0,0,0,1,0,0,0,0,103,429,FALSE,7.933333333,1,r+,"2,7.93333333333333,r+"
107,2,3,0,0,0,0,0,0,0,1,0,0,0,20,145,TRUE,6928.533333,1,r+,"107,6928.53333333333,r+"
107,2,3,0,0,0,0,0,0,0,1,0,0,0,21,146,FALSE,137.7833333,1,r+,"107,137.783333333333,r+"
17,2,1,1,0,1,0,0,0,1,0,0,0,0,21,191,TRUE,5916.583333,1,r+,"17,5916.58333333333,r+"
9,2,1,1,0,1,0,0,0,1,0,0,0,0,117,186,FALSE,96.83333333,1,r+,"9,96.8333333333333,r+"
88,2,1,0,0,1,0,0,0,1,0,0,0,0,25,430,FALSE,139.0666667,1,r+,"88,139.066666666667,r+"
5,2,1,0,0,1,0,0,0,0,1,0,0,0,47,254,TRUE,14.06666667,-1,r-,"5,14.0666666666667,r-"
5,2,1,2,0,1,0,0,0,0,1,0,0,0,49,259,TRUE,18.31666667,-1,r-,"5,18.3166666666667,r-"
5,2,1,1,0,1,0,0,0,0,1,0,0,0,50,261,TRUE,32.63333333,-1,r-,"5,32.6333333333333,r-"
5,2,1,1,0,1,0,0,0,0,1,0,0,0,52,263,TRUE,15.8,-1,r-,"5,15.8,r-"
5,2,1,1,0,1,0,0,0,0,1,0,0,0,55,264,TRUE,14.71666667,1,r+,"5,14.7166666666667,r+"
5,2,1,2,0,1,0,0,0,0,1,0,0,0,56,265,FALSE,59.2,1,r+,"5,59.2,r+"
136,2,1,0,0,1,0,0,0,0,1,0,0,0,72,413,TRUE,787.85,1,r+,"136,787.85,r+"
136,2,1,2,0,1,0,0,0,0,1,0,0,0,73,430,FALSE,11.56666667,1,r+,"136,11.5666666666667,r+"
137,2,2,0,0,1,0,0,0,0,1,0,0,0,16,257,TRUE,665.3666667,-1,r-,"137,665.366666666667,r-"
137,2,2,1,0,1,0,0,0,0,1,0,0,0,19,273,TRUE,5666.983333,-1,r-,"137,5666.98333333333,r-"
163,2,2,0,0,1,0,0,0,0,1,0,0,0,26,281,TRUE,1125.9,-1,r-,"163,1125.9,r-"
164,2,2,1,0,1,0,0,0,0,1,0,0,0,30,287,FALSE,5.633333333,1,r+,"164,5.63333333333333,r+"
71,2,1,0,0,1,0,0,0,0,1,0,0,0,189,265,TRUE,5.833333333,1,r+,"71,5.83333333333333,r+"
64,2,1,2,0,1,0,0,0,0,1,0,0,0,92,325,FALSE,980.95,1,r+,"64,980.95,r+"
20,2,1,0,0,1,0,0,0,1,0,0,0,0,16,121,TRUE,92.83333333,1,r+,"20,92.8333333333333,r+"
20,2,1,0,0,1,0,0,0,1,0,0,0,0,17,122,TRUE,57.68333333,1,r+,"20,57.6833333333333,r+"
8,2,1,2,0,1,0,0,0,0,1,0,0,0,93,326,FALSE,921.8166667,1,r+,"8,921.816666666667,r+"
13,2,1,3,0,1,0,0,0,0,1,0,0,0,94,327,FALSE,893.3833333,1,r+,"13,893.383333333333,r+"
3,2,1,0,0,0,0,0,1,0,0,0,0,1,111,424,FALSE,10,1,r+,"3,10,r+"
88,2,2,0,0,1,0,0,0,1,0,0,0,0,53,434,TRUE,54.95,-1,r-,"88,54.95,r-"
21,2,1,0,1,0,0,0,0,1,0,0,0,0,34,435,FALSE,66.63333333,1,r+,"21,66.6333333333333,r+"
161,2,8,0,0,1,0,0,0,0,1,0,0,0,52,141,TRUE,92.21666667,1,r+,"161,92.2166666666667,r+"
36,2,1,4,0,1,0,0,0,0,1,0,0,0,64,323,FALSE,491.4333333,1,r+,"36,491.433333333333,r+"
4,2,1,0,0,1,0,0,0,0,1,0,0,0,22,571,FALSE,6016.833333,1,r+,"4,6016.83333333333,r+"
134,2,1,1,0,1,0,0,0,0,1,0,0,0,82,277,FALSE,71.11666667,1,r+,"134,71.1166666666667,r+"
618,2,1,1,0,1,0,0,0,0,1,0,0,0,77,260,FALSE,3.4,1,r+,"618,3.4,r+"
11,2,1,5,0,1,0,0,0,0,1,0,0,0,53,322,FALSE,9.1,-1,r-,"11,9.1,r-"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,54,266,FALSE,108.15,1,r+,"2,108.15,r+"
5,2,1,0,0,1,0,0,0,0,1,0,0,0,96,328,FALSE,32.63333333,1,r+,"5,32.6333333333333,r+"
16,2,1,0,0,1,0,0,0,0,1,0,0,0,191,267,FALSE,4.65,1,r+,"16,4.65,r+"
24,2,1,2,1,0,0,0,0,1,0,0,0,0,79,440,FALSE,2.35,1,r+,"24,2.35,r+"
5,2,1,0,0,0,0,0,0,1,0,0,0,0,46,655,FALSE,7.183333333,1,r+,"5,7.18333333333333,r+"
2,2,0,0,0,0,0,0,0,1,0,0,0,0,17,170,FALSE,226.45,1,r+,"2,226.45,r+"
143,2,3,0,0,0,0,0,0,0,1,0,0,0,8,587,TRUE,165.7333333,-1,r-,"143,165.733333333333,r-"
135,2,3,0,0,0,0,0,0,1,0,0,0,0,11,157,TRUE,370.8833333,1,r+,"135,370.883333333333,r+"
135,2,3,0,0,0,0,0,0,1,0,0,0,0,12,158,TRUE,11.55,1,r+,"135,11.55,r+"
135,2,3,0,0,0,0,0,0,1,0,0,0,0,13,159,FALSE,4.85,1,r+,"135,4.85,r+"
9,2,1,1,1,0,0,0,0,1,0,0,0,0,52,446,TRUE,12.43333333,1,r+,"9,12.4333333333333,r+"
9,2,1,1,1,0,0,0,0,1,0,0,0,0,53,448,FALSE,80.98333333,1,r+,"9,80.9833333333333,r+"
4,2,1,0,0,1,0,0,0,0,1,0,0,0,103,253,FALSE,3.166666667,1,r+,"4,3.16666666666667,r+"
16,2,1,1,0,1,0,0,0,1,0,0,0,0,12,458,FALSE,3.6,1,r+,"16,3.6,r+"
11,2,1,0,1,0,0,0,0,1,0,0,0,0,171,154,FALSE,2.583333333,-1,r-,"11,2.58333333333333,r-"
238,2,2,2,0,1,0,0,0,1,0,0,0,0,13,537,TRUE,2500.666667,-1,r-,"238,2500.66666666667,r-"
5,2,2,2,0,1,0,0,0,1,0,0,0,0,32,696,TRUE,1389.433333,-1,r-,"5,1389.43333333333,r-"
2,2,2,0,0,1,0,0,0,1,0,0,0,0,46,1144,TRUE,4513.2,1,r+,"2,4513.2,r+"
8,2,1,0,1,0,0,0,0,0,0,0,0,0,81,68,FALSE,106.8166667,1,r+,"8,106.816666666667,r+"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,127,202,TRUE,212.65,-1,r-,"4,212.65,r-"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,130,205,FALSE,214.35,1,r+,"4,214.35,r+"
58,2,2,1,0,1,0,0,0,1,0,0,0,0,116,463,TRUE,772.25,-1,r-,"58,772.25,r-"
66,2,1,0,0,1,0,0,0,0,1,0,0,0,117,590,FALSE,2490.633333,1,r+,"66,2490.63333333333,r+"
7,2,1,2,0,1,0,0,0,1,0,0,0,0,33,459,FALSE,584.35,1,r+,"7,584.35,r+"
14,2,1,1,0,1,0,0,0,1,0,0,0,0,114,452,TRUE,691.5333333,1,r+,"14,691.533333333333,r+"
14,2,1,4,0,1,0,0,0,1,0,0,0,0,115,454,TRUE,15.55,1,r+,"14,15.55,r+"
121,2,3,2,0,1,0,0,0,0,1,0,0,0,79,268,FALSE,1018.4,1,r+,"121,1018.4,r+"
7,2,2,0,0,0,0,0,0,0,1,0,0,0,5,55,TRUE,23.68333333,-1,r-,"7,23.6833333333333,r-"
7,2,2,3,0,0,0,0,0,1,0,0,0,0,6,461,FALSE,218.8333333,1,r+,"7,218.833333333333,r+"
6,2,1,2,0,1,0,0,0,1,0,0,0,0,74,449,FALSE,145.9166667,1,r+,"6,145.916666666667,r+"
6,2,1,0,0,1,0,0,0,0,1,0,0,0,73,329,FALSE,347.1166667,1,r+,"6,347.116666666667,r+"
30,2,1,1,0,1,0,0,0,0,1,0,0,0,94,269,FALSE,72.81666667,1,r+,"30,72.8166666666667,r+"
17,2,1,0,0,1,0,0,0,0,1,0,0,0,55,268,FALSE,16.46666667,1,r+,"17,16.4666666666667,r+"
123,2,1,0,0,1,0,0,0,0,1,0,0,0,102,289,FALSE,50.58333333,1,r+,"123,50.5833333333333,r+"
14,2,2,0,0,1,0,0,0,0,1,0,0,0,60,331,FALSE,1302.266667,-1,r-,"14,1302.26666666667,r-"
7,2,1,3,1,0,0,0,0,1,0,0,0,0,83,450,FALSE,57.58333333,1,r+,"7,57.5833333333333,r+"
393,2,1,1,0,1,0,0,0,0,1,0,0,0,99,273,FALSE,810.2333333,1,r+,"393,810.233333333333,r+"
55,2,1,2,0,1,0,0,0,1,0,0,0,0,97,462,FALSE,2.683333333,1,r+,"55,2.68333333333333,r+"
12,2,1,0,0,1,0,0,0,1,0,0,0,0,56,82,TRUE,76.43333333,1,r+,"12,76.4333333333333,r+"
64,2,3,0,1,0,0,0,0,0,1,0,0,0,200,581,FALSE,11.23333333,1,r+,"64,11.2333333333333,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,30,43,FALSE,3.816666667,-1,r-,"2,3.81666666666667,r-"
108,2,2,0,1,0,0,0,0,1,0,0,0,0,202,453,FALSE,143.7,1,r+,"108,143.7,r+"
10,2,1,1,0,0,1,0,0,1,0,0,0,0,38,455,FALSE,146.1666667,1,r+,"10,146.166666666667,r+"
2,2,1,5,1,0,0,0,0,1,0,0,0,0,11,498,FALSE,30.55,1,r+,"2,30.55,r+"
511,2,4,0,1,0,0,0,0,1,0,0,0,0,10,204,FALSE,124.2166667,1,r+,"511,124.216666666667,r+"
31,2,1,0,0,1,0,0,0,0,1,0,0,0,78,100,FALSE,1277.733333,1,r+,"31,1277.73333333333,r+"
5,2,1,2,0,1,0,0,0,0,1,0,0,0,79,566,TRUE,16.88333333,1,r+,"5,16.8833333333333,r+"
59,2,3,0,1,0,0,0,0,1,0,0,0,0,27,4,TRUE,5.1,1,r+,"59,5.1,r+"
60,2,3,0,1,0,0,0,0,1,0,0,0,0,28,208,FALSE,30.33333333,1,r+,"60,30.3333333333333,r+"
4,2,1,1,1,0,0,0,0,0,1,0,0,0,23,170,FALSE,43.95,1,r+,"4,43.95,r+"
24,2,1,1,1,0,0,0,0,1,0,0,0,0,203,457,FALSE,8.066666667,1,r+,"24,8.06666666666667,r+"
43,2,2,2,1,0,0,0,0,1,0,0,0,0,55,481,TRUE,26.7,1,r+,"43,26.7,r+"
43,2,2,2,1,0,0,0,0,1,0,0,0,0,56,488,TRUE,3.333333333,1,r+,"43,3.33333333333333,r+"
43,2,2,2,1,0,0,0,0,1,0,0,0,0,57,491,TRUE,67.01666667,1,r+,"43,67.0166666666667,r+"
51,2,2,1,1,0,0,0,0,1,0,0,0,0,59,163,TRUE,135,-1,r-,"51,135,r-"
51,2,2,1,1,0,0,0,0,1,0,0,0,0,60,164,FALSE,1.533333333,1,r+,"51,1.53333333333333,r+"
183,2,8,0,1,0,0,0,0,1,0,0,0,0,205,470,TRUE,14.98333333,1,r+,"183,14.9833333333333,r+"
32,2,3,0,0,1,0,0,0,0,1,0,0,0,81,278,FALSE,1145.65,1,r+,"32,1145.65,r+"
16,2,1,0,1,0,0,0,0,0,1,0,0,0,204,275,FALSE,79.81666667,1,r+,"16,79.8166666666667,r+"
6,2,1,1,0,0,0,0,0,1,0,0,0,0,2,74,TRUE,275.9166667,-1,r-,"6,275.916666666667,r-"
7,2,1,0,0,0,0,0,0,0,0,0,0,0,5,74,TRUE,3154.45,1,r+,"7,3154.45,r+"
9,2,1,0,0,1,0,0,0,0,1,0,0,0,158,271,TRUE,132.2666667,-1,r-,"9,132.266666666667,r-"
8,2,1,0,0,1,0,0,0,0,1,0,0,0,159,330,FALSE,52.3,1,r+,"8,52.3,r+"
9,2,1,1,0,1,0,0,0,0,1,0,0,0,56,272,TRUE,56.26666667,-1,r-,"9,56.2666666666667,r-"
14,2,1,0,0,1,0,0,0,0,1,0,0,0,57,274,FALSE,940.05,1,r+,"14,940.05,r+"
66,2,1,0,1,0,0,0,0,1,0,0,0,0,17,155,FALSE,20.81666667,1,r+,"66,20.8166666666667,r+"
199,2,2,2,0,1,0,0,0,0,1,0,0,0,104,284,FALSE,782.3166667,1,r+,"199,782.316666666667,r+"
20,2,2,1,1,0,0,0,0,1,0,0,0,0,24,466,FALSE,30.41666667,-1,r-,"20,30.4166666666667,r-"
24,2,1,0,1,0,0,0,0,1,0,0,0,0,18,156,FALSE,3.366666667,1,r+,"24,3.36666666666667,r+"
340,2,3,0,1,0,0,0,0,1,0,0,0,0,108,467,TRUE,9.116666667,1,r+,"340,9.11666666666667,r+"
355,2,3,0,1,0,0,0,0,1,0,0,0,0,109,469,FALSE,29.55,1,r+,"355,29.55,r+"
14,2,1,2,0,1,0,0,0,0,1,0,0,0,21,568,TRUE,24.08333333,1,r+,"14,24.0833333333333,r+"
11,2,1,2,0,1,0,0,0,0,1,0,0,0,22,569,FALSE,10.3,1,r+,"11,10.3,r+"
1,2,0,0,1,0,0,0,0,1,0,0,0,0,140,280,TRUE,10.31666667,1,r+,"1,10.3166666666667,r+"
116,2,2,0,0,1,0,0,0,0,1,0,0,0,104,254,FALSE,6.566666667,1,r+,"116,6.56666666666667,r+"
1,2,1,0,1,0,0,0,0,1,0,0,0,0,244,787,FALSE,1.333333333,1,r+,"1,1.33333333333333,r+"
50,2,2,0,0,0,0,0,0,0,1,0,0,0,22,162,TRUE,28.88333333,1,r+,"50,28.8833333333333,r+"
70,2,2,0,0,0,0,0,0,0,1,0,0,0,23,169,TRUE,1884.033333,-1,r-,"70,1884.03333333333,r-"
180,2,2,0,0,0,0,0,0,0,1,0,0,0,24,170,TRUE,3.45,1,r+,"180,3.45,r+"
184,2,2,0,0,0,0,0,0,0,1,0,0,0,25,171,FALSE,11.81666667,1,r+,"184,11.8166666666667,r+"
98,2,2,2,1,0,0,0,0,1,0,0,0,0,63,472,TRUE,12.71666667,1,r+,"98,12.7166666666667,r+"
123,2,3,0,1,0,0,0,0,1,0,0,0,0,64,475,FALSE,2.433333333,1,r+,"123,2.43333333333333,r+"
53,2,1,1,1,0,0,0,0,1,0,0,0,0,35,471,FALSE,9.166666667,1,r+,"53,9.16666666666667,r+"
47,2,1,0,0,1,0,0,0,0,1,0,0,0,32,575,FALSE,8.133333333,-1,r-,"47,8.13333333333333,r-"
10,2,2,0,1,0,0,0,0,0,0,0,0,0,45,55,TRUE,379.1333333,1,r+,"10,379.133333333333,r+"
10,2,2,1,1,0,0,0,0,0,0,0,0,0,49,58,FALSE,488.0833333,1,r+,"10,488.083333333333,r+"
76,2,1,0,1,0,0,0,0,1,0,0,0,0,110,474,FALSE,1.8,1,r+,"76,1.8,r+"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,63,235,FALSE,5.15,1,r+,"3,5.15,r+"
39,2,1,0,0,1,0,0,0,0,1,0,0,0,68,183,FALSE,327.5,1,r+,"39,327.5,r+"
43,2,3,0,1,0,0,0,0,1,0,0,0,0,112,157,FALSE,2.85,1,r+,"43,2.85,r+"
114,2,6,0,0,1,0,0,0,1,0,0,0,0,34,478,TRUE,5.783333333,-1,r-,"114,5.78333333333333,r-"
119,2,6,0,0,1,0,0,0,1,0,0,0,0,36,504,TRUE,12.43333333,-1,r-,"119,12.4333333333333,r-"
115,2,5,0,0,1,0,0,0,1,0,0,0,0,46,203,TRUE,2.95,1,r+,"115,2.95,r+"
