ID|BRANCH|PROJECT|CREATEDON|P_CREATEDON|R_GRANTEDON|P_R_GRANTEDON|TIMEINSECOND|POSITIVITY
Id222400c2640b980715dba24d1522360301e6d55|master|openstack/neutron|1454509843|03-FEB-16||||
Id22495bf57de71792d230b5335531f435d2949a1|master|openstack/nova|1424013308|15-FEB-15|1425262848|02-MAR-15|1249540|1
Id22836559554c10074c1a14d837a09dbe01b52f8|master|openstack/cinder|1438624013|03-AUG-15|1439417146|12-AUG-15|793133|1
Id22aa3fad56ff36ab1418e75d6c157e5e9f3334b|master|openstack/nova|1450266485|16-DEC-15||||
Id22cc88e74bf6e211ed431b3d5d5511c30e4f487|master|openstack/cinder|1461883381|28-APR-16||||
Id230082dd59e935aa81f10e98852b89d914a17de|master|openstack/swift|1411738843|26-SEP-14||||
Id2325bc7658125926059fb6aca8def4a3213f8dc|master|openstack/neutron|1440607488|26-AUG-15|1441044240|31-AUG-15|436752|-1
Id232880c7259839159c057471b61083d5862d189|master|openstack/swift|1461086300|19-APR-16||||
Id2372621962406282eece2bcbc56c242f9dff8a0|master|openstack/cinder|1449527171|07-DEC-15|1449775638|10-DEC-15|248467|1
Id23a19ecc30f1837f4755ec898ef0389dcf23a8f|master|openstack/nova|1450460493|18-DEC-15|1454480553|03-FEB-16|4020060|1
Id23b44cc11d4ddba2706c30ef4d4f2b3cf603fae|master|openstack/neutron|1469725399|28-JUL-16||||
Id23edf26c7ce6323a3a422bd1dc849207dee004d|master|openstack/nova|1430422800|30-APR-15|1430910480|06-MAY-15|487680|1
Id24268bf4ecef1427ea727654bb07c7e8a848d59|master|openstack/nova|1476086928|10-OCT-16||||
Id2434cc0c98e17546efb30428194ad70b9cbf4d1|stable/juno|openstack/nova|1426869121|20-MAR-15||||
Id2435ba633629367fa1bd8f339fc283f47eeb012|master|openstack/cinder|1441834952|09-SEP-15|1441850458|10-SEP-15|15506|1
Id2435ba633629367fa1bd8f339fc283f47eeb012|stable/kilo|openstack/cinder|1441899839|10-SEP-15|1441931095|11-SEP-15|31256|1
Id243a4b3f30071226411ace6d12550fc099901cc|master|openstack/neutron|1435621779|29-JUN-15|1436970004|15-JUL-15|1348225|1
Id2453cb3939dbb506759f1a1fa0822a2cd1dfedf|master|openstack/cinder|1464638565|30-MAY-16|1471896294|22-AUG-16|7257729|-1
Id24a8cebec6efa8d97e86819ef61fdde20788820|master|openstack/nova|1422948155|03-FEB-15||||
Id24c358763c190073d433659b62cd0b8d0f91ba9|master|openstack/swift|1363749881|20-MAR-13||||
Id251419b84aa704c2355626287da81e12cf7f020|master|openstack/glance|1457619049|10-MAR-16||||
Id2522bc843bc7b089b7783d3f765900a50a0033f|master|openstack/neutron|1442262437|14-SEP-15|1442271709|14-SEP-15|9272|1
Id258e873875f3f95073ad3177f5d481c780599ca|master|openstack/keystone|1437683385|23-JUL-15||||
Id25b3b2091b57361692a65f53fea9167752e7572|master|openstack/neutron|1465800048|13-JUN-16|1465827296|13-JUN-16|27248|1
Id25bd4870c6e2fda08dc0177b7ed61a8a6091838|master|openstack/nova|1457017771|03-MAR-16|1457097674|04-MAR-16|79903|1
Id25c32d93f1c8d8a2986904058a9556e98bbdbe2|master|openstack/cinder|1418883776|18-DEC-14|1422636216|30-JAN-15|3752440|1
Id25ed35c8a23c0e6f6fc1b47545c8d1bab3e8dc7|master|openstack/neutron|1457635703|10-MAR-16|1457750115|12-MAR-16|114412|1
Id263a5d0405ba942582ce06beed09b436b80ff3c|master|openstack/cinder|1418549218|14-DEC-14|1423055699|04-FEB-15|4506481|1
Id26777ac2c780316ff10ef7d954c48cc1fd480b5|master|openstack/swift|1445265425|19-OCT-15|1453771800|26-JAN-16|8506375|1
Id26cb59d88082971465c8fcf0c150c858ab3bced|master|openstack/cinder|1463205314|14-MAY-16|1463508081|17-MAY-16|302767|1
Id26cb59d88082971465c8fcf0c150c858ab3bced|stable/liberty|openstack/cinder|1464062271|24-MAY-16|1464100384|24-MAY-16|38113|-1
Id26cb59d88082971465c8fcf0c150c858ab3bced|stable/mitaka|openstack/cinder|1464062243|24-MAY-16|1464166585|25-MAY-16|104342|1
Id26d9494b9a5b459767e93a850f47a3b014b11bb|master|openstack/neutron|1442465186|17-SEP-15|1449204065|04-DEC-15|6738879|1
Id275a400451fde754eaafd33a15b2e7499760b6b|master|openstack/keystone|1453676589|24-JAN-16|1453691009|25-JAN-16|14420|1
Id276fa59edb33f7789ab06055300b4dc2385472a|master|openstack/neutron|1434378389|15-JUN-15|1434608710|18-JUN-15|230321|1
Id2774ed9504f427229016a81dc7b21b40ab0f20c|master|openstack/nova|1430586396|02-MAY-15||||
Id27cf4d8117f3537ad8d43b4c539e7e7eb48585f|master|openstack/cinder|1422962322|03-FEB-15||||
Id281352f7ab6ecb520eb00f3649873d8c8678608|master|openstack/swift|1476799226|18-OCT-16||||
Id2820d0908a302a05699de74d8e2a8f3bafb4c6d|master|openstack/nova|1464766121|01-JUN-16|1465462350|09-JUN-16|696229|1
Id28248f4f75821fbacf46e2c44e40f27f59172a9|master|openstack/neutron|1444323193|08-OCT-15|1447920374|19-NOV-15|3597181|1
Id28248f4f75821fbacf46e2c44e40f27f59172a9|stable/liberty|openstack/neutron|1453658884|24-JAN-16|1454051292|29-JAN-16|392408|1
Id282c5455435480849c5fd3ace3894183c96bbce|master|openstack/nova|1409922102|05-SEP-14||||
Id2835bf0d4e17cd018cd6ce734d04748b119a8ce|master|openstack/keystone|1438983092|07-AUG-15|1438996420|08-AUG-15|13328|1
Id28968735eca27c4c4e5892e14d06aece02b06f5|master|openstack/cinder|1431034530|07-MAY-15|1431107277|08-MAY-15|72747|1
Id28968735eca27c4c4e5892e14d06aece02b06f5|stable/kilo|openstack/cinder|1433262794|02-JUN-15||||
Id289c10907aaddae2483f18b39063852ec699d66|master|openstack/nova|1436308507|07-JUL-15|1436919886|15-JUL-15|611379|1
Id28e87be3cb871a7ead5df915fea6a8563a9716d|master|openstack/neutron|1473849515|14-SEP-16||||
Id28eb6014cc1751a00dfcd94f430b29f75061978|master|openstack/nova|1431420112|12-MAY-15|1433449801|04-JUN-15|2029689|1
Id28fb56bc7133b9eb59df7989a71b892fd919643|master|openstack/swift|1463820585|21-MAY-16|1464060835|24-MAY-16|240250|1
Id29259024b003a65cc80dfe63cac1c2d26f36059|master|openstack/cinder|1438109029|28-JUL-15|1439774093|17-AUG-15|1665064|1
Id2951176ad636afa52208e78c0b678cf02b8fad2|master|openstack/cinder|1452692800|13-JAN-16|1453170037|19-JAN-16|477237|1
Id2952e6c9af0aba3122a9e45a4eb8c5c42417fc9|master|openstack/nova|1457482062|09-MAR-16|1458167794|16-MAR-16|685732|-1
Id29584f6b2d87eba812042b43bdfd02403bbb782|master|openstack/nova|1425591841|05-MAR-15|1425642687|06-MAR-15|50846|1
Id2983a3c31fb767992976d3eff9649cc6ff4d8c3|master|openstack/nova|1455900373|19-FEB-16|1469609680|27-JUL-16|13709307|1
Id299edae72dbd5c1f73a589e165777553b2565f7|master|openstack/neutron|1442551035|18-SEP-15||||
Id29b45186eb3bc36d11fda147af18128edcef74d|master|openstack/nova|1440189685|21-AUG-15||||
Id29f5ca48f92cd139535be7064107b8a61b02856|master|openstack/swift|1463176996|13-MAY-16|1463417991|16-MAY-16|240995|1
Id2a5282b1b5a269d0012b140485e8e2f4ef8c7d9|master|openstack/nova|1428572636|09-APR-15||||
Id2a6e9d43724a7ffe95f097a9876b2320f8f01f8|master|openstack/keystone|1460999215|18-APR-16|1461957983|29-APR-16|958768|1
Id2a8673d93284fafb889fc397d9b6dbc6fe9d149|master|openstack/swift|1469629342|27-JUL-16||||
Id2a99ff927d1fb9e40fab10beb0db5e4f302ae70|stable/mitaka|openstack/cinder|1473873379|14-SEP-16|1474555759|22-SEP-16|682380|1
Id2aa0e892189d565d092c1c18c2e6dadc580f765|master|openstack/cinder|1418270600|11-DEC-14|1421521288|17-JAN-15|3250688|1
Id2ab4cfc01e8d39948488a181360b6aea21bd9b5|master|openstack/nova|1464209510|25-MAY-16|1464720880|31-MAY-16|511370|1
Id2abe4a13ed3a56290b2ddee648e176fd5639519|master|openstack/nova|1457355050|07-MAR-16||||
Id2b0463f49df52744e5bc3979a4cfd0ff06f9248|master|openstack/neutron|1459457621|31-MAR-16|1460997202|18-APR-16|1539581|1
Id2b0463f49df52744e5bc3979a4cfd0ff06f9248|stable/mitaka|openstack/neutron|1461066830|19-APR-16|1462489296|05-MAY-16|1422466|1
Id2b1ed67e1c2c9f1d1aa5a23740db2b18e2e7141|master|openstack/nova|1473766109|13-SEP-16|1474294128|19-SEP-16|528019|1
Id2b56d852eff4773a347f490b19ad9eefc86af9c|master|openstack/neutron|1426660810|18-MAR-15|1427030809|22-MAR-15|369999|1
Id2b797e4d19181d6be4806e108d383d397c08010|master|openstack/nova|1474345115|20-SEP-16|1474378487|20-SEP-16|33372|1
Id2bf138eae832175fa563de939de858e0a3a070f|master|openstack/keystone|1443240876|26-SEP-15|1452883441|15-JAN-16|9642565|1
Id2bf138eae832175fa563de939de858e0a3a070f|stable/kilo|openstack/keystone|1443313595|27-SEP-15||||
Id2bf138eae832175fa563de939de858e0a3a070f|stable/liberty|openstack/keystone|1448806212|29-NOV-15||||
Id2c3e7877fd7a9765d3dc0ed5892e35658895468|master|openstack/nova|1423181120|06-FEB-15|1423250108|06-FEB-15|68988|1
Id2c47c6dfa95d9efbb249ee1e72d3baa606ca449|master|openstack/cinder|1445321332|20-OCT-15|1445342585|20-OCT-15|21253|1
Id2c58de87c078fdca75af44815b8c95335759cde|master|openstack/nova|1470994946|12-AUG-16||||
Id2c8c8c1093c8abcf1fd897b23b0358aeb55b526|master|openstack/neutron|1434654388|18-JUN-15|1435089344|23-JUN-15|434956|1
Id2c8c8c1093c8abcf1fd897b23b0358aeb55b526|stable/kilo|openstack/neutron|1435143534|24-JUN-15|1435771714|01-JUL-15|628180|1
Id2cc2d7fb45447f596ed3716ccf4e31845a0ab54|master|openstack/keystone|1435344873|26-JUN-15|1442264407|14-SEP-15|6919534|1
Id2cca6a2f79542bec17a34aa3d31924e8ed7b9e5|master|openstack/nova|1462798373|09-MAY-16|1462826419|09-MAY-16|28046|1
Id2cf1879b0ce1aa722c213ccabfaf5bacc8c3198|master|openstack/nova|1437063441|16-JUL-15|1448633582|27-NOV-15|11570141|1
Id2cf57968f2dfb8bcf18946c922ce2bb51a27766|master|openstack/neutron|1445021688|16-OCT-15|1445329821|20-OCT-15|308133|1
Id2d01ee21266f81498a5a5a642a52cd53fa6b306|master|openstack/cinder|1469817238|29-JUL-16||||
Id2d0416c3ccc2a50d3cb66bed8747082f98fb194|master|openstack/nova|1427767533|31-MAR-15|1427989103|02-APR-15|221570|1
Id2d2fc485ff7420c1e263f6b8b970ddee3d82cf5|master|openstack/cinder|1472018505|24-AUG-16|1472522161|30-AUG-16|503656|1
Id2d37520cc72bc5539b5f000b80c301d1fa7e3f5|master|openstack/nova|1450153582|15-DEC-15|1450248950|16-DEC-15|95368|1
Id2d3fef67aef9cd1a5290ffb71ac89614281d0f9|master|openstack/nova|1430774968|04-MAY-15||||
Id2d4331568886bee52e78e1c138f1475cc89342b|master|openstack/neutron|1460470115|12-APR-16|1470101531|02-AUG-16|9631416|1
Id2d4fe2eeb401361fac2ff24c3b04df7944aea9f|master|openstack/cinder|1427809093|31-MAR-15|1427817497|31-MAR-15|8404|1
Id2d755ccb589cedd8ac8663f81d3222ae7d47b3a|master|openstack/nova|1461275312|21-APR-16|1462886497|10-MAY-16|1611185|1
Id2d7d18fa3b91fbbad9c771c9de006f21e43d2ea|master|openstack/cinder|1444735901|13-OCT-15|1444748340|13-OCT-15|12439|1
Id2d7d18fa3b91fbbad9c771c9de006f21e43d2ea|stable/liberty|openstack/cinder|1444756030|13-OCT-15|1445463060|21-OCT-15|707030|1
Id2ddd01a4c437f14c67aed37a182871c1fceff13|master|openstack/neutron|1462940979|11-MAY-16|1463531099|18-MAY-16|590120|1
Id2ddec42df3ab376244bbf37b1cdd8b524382f7c|master|openstack/neutron|1444807554|14-OCT-15|1444810496|14-OCT-15|2942|1
Id2e32efa9c6fc83851faaa6edaa7c289ad8d86ee|master|openstack/nova|1441779746|09-SEP-15||||
Id2e6cba489d8509601820b5aed83652f71be2bdc|master|openstack/cinder|1431527585|13-MAY-15|1431542579|13-MAY-15|14994|1
Id2e8c084381c8552e7f8641724ca083aaa23cb01|master|openstack/neutron|1429880928|24-APR-15||||
Id2e9533eaaedd237902e20b0279e58c6deb24681|master|openstack/nova|1425053582|27-FEB-15|1425669862|06-MAR-15|616280|1
Id2eacf14d4b0740f3b044520074c7ab78768b319|master|openstack/neutron|1470431226|05-AUG-16|1471276739|15-AUG-16|845513|1
Id2ec322e7f731c05a3754a65411c9a5d8b258126|master|openstack/neutron|1433519528|05-JUN-15|1435433434|27-JUN-15|1913906|1
Id2f51853a6339da72dbde7a82f94f99a4c306565|master|openstack/neutron|1452611418|12-JAN-16|1454603940|04-FEB-16|1992522|1
Id2f619140869769de29ddfa14ab168cc696be933|master|openstack/keystone|1457937839|14-MAR-16|1460446536|12-APR-16|2508697|1
Id2f694b6ea42d5c605ead89bf993c3e7c0eb9fc8|master|openstack/neutron|1422286768|26-JAN-15||||
Id2f6d313bf90777e02b20b7f6f4fb99e79e85aff|master|openstack/neutron|1440148868|21-AUG-15|1440156463|21-AUG-15|7595|1
Id2f7f521644828ab7fbc027c6037f76f0337e121|master|openstack/neutron|1426161331|12-MAR-15|1427127256|23-MAR-15|965925|1
Id2fb561a79d627eb8c6b41e4fe3549dc69dc7d99|master|openstack/nova|1427425669|27-MAR-15|1427818746|31-MAR-15|393077|1
Id2fbf5616ba7bea847cf0443006800db89dd7c35|master|openstack/cinder|1433411462|04-JUN-15|1440612865|26-AUG-15|7201403|1
Id3015ecdd6300bea02e989349b355d1404f26403|master|openstack/cinder|1460105035|08-APR-16|1460121282|08-APR-16|16247|1
Id3034729c375573c96dea8c146c187e2bae0a193|master|openstack/nova|1429308239|17-APR-15||||
Id30464d6326aec3ed7d82c178261d686e2509d33|master|openstack/nova|1463062397|12-MAY-16|1463155797|13-MAY-16|93400|1
Id304a7d010c682acd3250928a29efd850b2e69cb|master|openstack/neutron|1438805141|05-AUG-15|1438827802|06-AUG-15|22661|1
Id305d9a583116e155441ac5979bf3f6aa6a8258b|master|openstack/neutron|1438287795|30-JUL-15|1455296975|12-FEB-16|17009180|1
Id310b7944ad1853aca2f51293af3a6f62e961035|master|openstack/nova|1425112827|28-FEB-15|1425619616|06-MAR-15|506789|1
Id3120ed66cc23228edcf18e0177c1df1955ac5e7|master|openstack/keystone|1444744867|13-OCT-15|1449166027|03-DEC-15|4421160|1
Id31374a39e850b7ae922558f52e8bc658447c7fd|master|openstack/nova|1429805644|23-APR-15|1433867745|09-JUN-15|4062101|1
Id315e75cc9d5f5de7f3b6e4c7daa3705933b4d21|master|openstack/nova|1440696353|27-AUG-15|1441365764|04-SEP-15|669411|1
Id317cc28d961316be6a7b8278c5242382784f10f|master|openstack/keystone|1423510226|09-FEB-15|1423529921|10-FEB-15|19695|1
Id3184dd5760cd5e6507f0f77edb2258f8f9c3b1c|master|openstack/nova|1468838589|18-JUL-16||||
Id31b34c02a14cacdeb128bc1641e92e3e8b7f14b|master|openstack/nova|1418976165|19-DEC-14||||
Id31b47b4fe20cd10bef20f1efe30b04d744a0f99|master|openstack/nova|1472652609|31-AUG-16|1472662210|31-AUG-16|9601|1
Id320222c9191e559aa82dcd334a7c888f2a3d549|master|openstack/nova|1470848138|10-AUG-16|1471824108|22-AUG-16|975970|1
Id321ffcb17114b53141f2489156869d418b768fd|master|openstack/nova|1430840229|05-MAY-15|1449089812|02-DEC-15|18249583|1
Id32385df5b20903d7a019c3590432f3fb1133f90|stable/juno|openstack/nova|1418720751|16-DEC-14||||
Id32557f34121fe82fac21d089e4117a72ff585e5|master|openstack/nova|1470413700|05-AUG-16|1470416765|05-AUG-16|3065|1
Id325a91b74ff7a989739eea5cac61009dc5dc945|master|openstack/neutron|1425046499|27-FEB-15|1427237394|24-MAR-15|2190895|1
Id326219514739eb26d7610c6dc2c810a1efdc562|master|openstack/nova|1440513681|25-AUG-15|1440531722|25-AUG-15|18041|1
Id32a2c09a37650dd5f63bd3f7ce1ee99f2b31add|master|openstack/nova|1463018014|12-MAY-16|1467338936|01-JUL-16|4320922|-1
Id33287cb87860608e8e81f243b41214c7b5805e4|master|openstack/neutron|1436573377|11-JUL-15||||
Id334e979c951387b1d70da70fc5d4939a6e7d6a6|master|openstack/keystone|1440775700|28-AUG-15|1442849746|21-SEP-15|2074046|1
Id3352daca7913c8f3082c64b0cb2d92a794cfe91|master|openstack/neutron|1445497952|22-OCT-15||||
Id3362ed04b939c387b7d370404120af495894d2b|master|openstack/neutron|1428107097|04-APR-15||||
Id33dd4fefd79b39c1410c511c9700b53507245bc|master|openstack/keystone|1417548079|02-DEC-14||||
Id3457cd54af9b581b79eccc5d44a97dbdc63232e|master|openstack/nova|1442285094|15-SEP-15|1461170782|20-APR-16|18885688|1
Id3493bdef12223aa3a2bffc200db8710f5949101|master|openstack/swift|1472540047|30-AUG-16|1472540607|30-AUG-16|560|1
Id34eeaf23d39f30351660a3de58c5efa03626f4f|master|openstack/nova|1464964023|03-JUN-16||||
Id356c1503d630e31b53a8f66ad207d8dd8cdad7e|master|openstack/cinder|1449215160|04-DEC-15|1450202290|15-DEC-15|987130|-1
Id3571cbfa7c66787573cf750735be33a440d15dc|master|openstack/cinder|1456918982|02-MAR-16|1457988378|14-MAR-16|1069396|1
Id35b78a28631e87ab21b3387126ff093556f46e0|master|openstack/neutron|1425638511|06-MAR-15|1425690154|07-MAR-15|51643|1
Id35f781c7b34463c324a867c6a781572f4144311|master|openstack/keystone|1472051043|24-AUG-16|1472161522|25-AUG-16|110479|1
Id3616cef1937744bf600763bae5de50f1d27b783|master|openstack/nova|1458674108|22-MAR-16|1464094882|24-MAY-16|5420774|1
Id36328b2f2016eab2d7194b88d3eee8d016786d1|master|openstack/nova|1459348410|30-MAR-16|1460494043|12-APR-16|1145633|1
Id36515e28458c354ddb6fe3656f182d17df08f8a|master|openstack/neutron|1446367717|01-NOV-15|1446569221|03-NOV-15|201504|1
Id3670dba79afb0d9d1b686ac2772c955372e97af|master|openstack/cinder|1457744396|12-MAR-16|1457982574|14-MAR-16|238178|1
Id36768822a0a7d72746160663e941269420a0b74|master|openstack/neutron|1424978624|26-FEB-15||||
Id36784548a84b051751c30c448028ca972116f1a|master|openstack/nova|1453414630|21-JAN-16||||
Id368952b940f46295cc58d841fdf5b2a5c9d669f|master|openstack/nova|1427645156|29-MAR-15|1427805367|31-MAR-15|160211|1
Id36b3b9516d72d28519c18c38d98b646b47d288d|master|openstack/nova|1470681765|08-AUG-16|1470686234|08-AUG-16|4469|1
Id36b3b9516d72d28519c18c38d98b646b47d288d|stable/mitaka|openstack/nova|1470747639|09-AUG-16|1473338766|08-SEP-16|2591127|1
Id376a5d9cf0bbd1a21d0e9961302c96b262f4fd7|master|openstack/neutron|1474268893|19-SEP-16|1474323607|19-SEP-16|54714|-1
Id379ed4ea48bda903307568dde9fdc673a98e4e7|master|openstack/keystone|1429905411|24-APR-15|1430347962|29-APR-15|442551|1
Id37a397a08de99a05720f3a5bd9571f3d7647994|master|openstack/keystone|1464281950|26-MAY-16|1464292777|26-MAY-16|10827|1
Id37ea28590a1218e574b415c404dc29fbd577aee|master|openstack/nova|1458057176|15-MAR-16|1458057364|15-MAR-16|188|1
Id3814b9ce299300a3c97d4ee0b55666be237172a|master|openstack/keystone|1462990841|11-MAY-16|1463968650|23-MAY-16|977809|1
Id38182f15bcbfbb145b57cee179a8fd47ec8e2b7|master|openstack/swift|1464886217|02-JUN-16|1464934208|03-JUN-16|47991|1
Id38337cf328f1f6934e6e1ef45d54122c6f6e78a|master|openstack/cinder|1470939001|11-AUG-16|1471293897|15-AUG-16|354896|1
Id384079480b53450a9f85a43fbbfbeabd36e4a86|master|openstack/glance|1472666037|31-AUG-16|1472681720|31-AUG-16|15683|1
Id384d0e8d350fdd68ed03c83b94f6e558d53eb28|master|openstack/nova|1417791898|05-DEC-14|1420557573|06-JAN-15|2765675|1
Id388e98e58e6f1d420629ec1ff9e4b22d2717960|master|openstack/nova|1448363881|24-NOV-15|1455106638|10-FEB-16|6742757|-1
Id38c06aee428200a061c59a984b59b81b24056e3|master|openstack/neutron|1468006213|08-JUL-16|1471053286|13-AUG-16|3047073|1
Id38cc0670f081b352e7db2b63e47e156ed277382|master|openstack/cinder|1422486806|28-JAN-15|1422513485|29-JAN-15|26679|1
Id38d043ef8f88217bb38d83d11c7648408099eea|master|openstack/nova|1437057424|16-JUL-15||||
Id38dd0609c77b0d6bcd0d935a9312b0211134802|master|openstack/cinder|1463469782|17-MAY-16|1465468579|09-JUN-16|1998797|1
Id38f7e93e3473f19ff88123ae0501000ed9b2e89|feature/ec_review|openstack/swift|1427948320|02-APR-15|1428991894|14-APR-15|1043574|1
Id3986c2119eaf5af72d0c2bce548083a3553abf5|master|openstack/glance|1468267355|11-JUL-16|1468531308|14-JUL-16|263953|1
Id3a1aa4ecfdfff6c36114c93c75b33872a5645ea|master|openstack/cinder|1464416158|28-MAY-16|1465560415|10-JUN-16|1144257|1
Id3a3dd96ed99242e8b7d62ea9e16d1a666a73885|master|openstack/neutron|1441492227|05-SEP-15||||
Id3a7d8ddf5599a532e3d5609d94522579f85b938|feature/qos|openstack/neutron|1438948308|07-AUG-15|1438964591|07-AUG-15|16283|1
Id3a9918cf9f83b2a9b1dfbcd91803b5b1b2bcc78|master|openstack/nova|1433766598|08-JUN-15|1454333468|01-FEB-16|20566870|1
Id3ad179c7928d448045ed74353aa96a993e93002|master|openstack/nova|1460048002|07-APR-16||||
Id3ad18c43ace9e43d05b0acf966e577c909fa3e8|master|openstack/keystone|1473981073|15-SEP-16|1476532334|15-OCT-16|2551261|1
Id3b43e0df3162e368007c705d249539047d5da08|master|openstack/cinder|1474330694|20-SEP-16|1474531521|22-SEP-16|200827|1
Id3b5bfc946a858f7e6ed710f2b44c7ca63a10723|master|openstack/nova|1431992294|18-MAY-15|1447677488|16-NOV-15|15685194|1
Id3bb9f35d50e888fd704dc903d49ca1350037432|master|openstack/nova|1425328876|02-MAR-15|1426094170|11-MAR-15|765294|1
Id3bd8a3364b22bb9fec8dc14cdbfcfab1b0fe79b|master|openstack/neutron|1472331030|27-AUG-16||||
Id3c3fd7d12da89eeadcea1a87bbdab1f01b25034|master|openstack/glance|1449242436|04-DEC-15|1449246001|04-DEC-15|3565|1
Id3c4efbeee8bb1d800d71576d9de66ae9deb315a|master|openstack/cinder|1441248903|03-SEP-15|1443222364|25-SEP-15|1973461|1
Id3c4efbeee8bb1d800d71576d9de66ae9deb315a|stable/liberty|openstack/cinder|1443240298|26-SEP-15|1443801064|02-OCT-15|560766|1
Id3c80f8d4f021d7ab05e990d89e262570c761518|master|openstack/cinder|1460972486|18-APR-16||||
Id3c902c38192fddc02529afe5af7abc213c7b57c|master|openstack/cinder|1451403710|29-DEC-15|1466095668|16-JUN-16|14691958|1
Id3cabb5296c3e4b583a0b31b9fafe3f9ce55630a|master|openstack/neutron|1460744919|15-APR-16||||
Id3cc44a4ed248415f19c73beec2b24fd295110c8|master|openstack/neutron|1449750339|10-DEC-15|1450895558|23-DEC-15|1145219|1
Id3cd1311c91c21a50f43ea46cc8451b349fb5862|master|openstack/nova|1420671285|07-JAN-15|1421088891|12-JAN-15|417606|1
Id3cff0f0a86952860c1d4b7f3670bd0c786b7066|master|openstack/nova|1448984194|01-DEC-15||||
Id3d4d051278930841f64a4153e40a2dd3d893e44|master|openstack/neutron|1447079758|09-NOV-15|1447092225|09-NOV-15|12467|1
Id3d7fc3a03342472e8e94bbc74f482c4594a07f5|master|openstack/nova|1474539610|22-SEP-16|1475593204|04-OCT-16|1053594|1
Id3d9bd8939f553acd6c18defacaa739e258ba6b4|master|openstack/neutron|1393366468|25-FEB-14|1395083810|17-MAR-14|1717342|-1
Id3d9f69b2e34509f6a172c793861c6aa0619a94f|master|openstack/keystone|1455760046|18-FEB-16|1455945201|20-FEB-16|185155|1
Id3da29bf77eb2efa44cfbd1fce4c764392dde270|master|openstack/glance|1454981214|09-FEB-16||||
Id3dc077b80c2b6353907a1bb5c15cefdb2eae8ed|master|openstack/cinder|1456323664|24-FEB-16|1464209439|25-MAY-16|7885775|-1
Id3e195d414056c6baeb2afc263d52c7af6290749|master|openstack/cinder|1437465483|21-JUL-15||||
Id3e485643ffa761bb827a80f212339ac3c1d7a6a|master|openstack/glance|1472665146|31-AUG-16|1472682765|31-AUG-16|17619|1
